Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,MCCA SCCP-01,41 Harrison Avenue,In Garage,Springfield,MA,01103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.102874,-72.588718,2025-11-07,422917,2025-11-07 04:28:59 UTC,,,,2025-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MCCA SCCP-03,41 Harrison Avenue,In Garage,Springfield,MA,01103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.102905,-72.588786,2025-11-07,422918,2025-11-07 04:28:59 UTC,,,,2025-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MCCA SCCP-06,41 Harrison Avenue,In Garage,Springfield,MA,01103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.102791,-72.58877,2025-11-07,422919,2025-11-07 04:28:59 UTC,,,,2025-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MCCA SCCP-04,41 Harrison Avenue,In Garage,Springfield,MA,01103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.102765,-72.588862,2025-11-07,422920,2025-11-07 04:28:59 UTC,,,,2025-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MCCA SCCP-05,41 Harrison Avenue,In Garage,Springfield,MA,01103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.102772,-72.58881,2025-11-07,422921,2025-11-07 04:28:59 UTC,,,,2025-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MCCA SCCP-07,41 Harrison Avenue,In Garage,Springfield,MA,01103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.10265,-72.588564,2025-11-07,422922,2025-11-07 04:29:00 UTC,,,,2025-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Mick Morgans Restaurant,973 Providence Hwy,,Sharon,MA,02067,,313-262-6722,E,,Public,,,,,,,,8,,RED_E,https://www.redecharge.com,GPS,42.124348,-71.231311,2025-11-07,422960,2025-11-07 07:00:09 UTC,,,,2025-09-23,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sherwood Plaza Front,1300 Worcester Rd Natick,,Natick,MA,01760,,313-262-6722,E,,Public,,,,,,,10,10,,RED_E,https://www.redecharge.com,GPS,42.29866,-71.38517,2025-11-07,422962,2025-11-07 07:00:15 UTC,,,,2025-09-25,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WALNUT KNOLL EV-2,55 Walnut Street,Parking Lot,Foxborough,MA,02035,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.047028,-71.246341,2025-11-07,423021,2025-11-07 04:27:22 UTC,,,,2025-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WALNUT KNOLL EV-4,55 Walnut Street,Parking Lot,Foxborough,MA,02035,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.047005,-71.246384,2025-11-07,423022,2025-11-07 04:27:22 UTC,,,,2025-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Patriot Living Properties,1007 E Columbus Ave,,Springfield,MA,01105,,855-270-3107,E,,Public,8am-5pm daily,A ACCOUNT_BALANCE CREDIT D Debit M V,,,,,2,,,QUICKCHARGE,https://integraenergy.com,200-8,42.09498,-72.58384,2025-10-13,423073,2025-10-13 20:52:30 UTC,P,,,2025-08-28,,,,,J1772,US,,,,Public,,public,,,HARDWARE_STORE,,,,,,,$0.35 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CROCKER ES CROCKER 2,200 Bigelow Rd,,Fitchburg,MA,01420,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.60311,-71.805707,2025-11-07,428434,2025-11-07 04:29:02 UTC,,,,2025-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CROCKER ES CROCKER 1,200 Bigelow Rd,,Fitchburg,MA,01420,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.603164,-71.80559,2025-11-07,428435,2025-11-07 04:29:03 UTC,,,,2025-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,3RD AVE 164 MIDDLESEX 2,164 Middlesex Turnpike,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.490294,-71.224098,2025-11-07,428436,2025-11-07 04:29:07 UTC,,,,2025-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,3RD AVE 164 MIDDLESEX 1,164 Middlesex Turnpike,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.490276,-71.224161,2025-11-07,428437,2025-11-07 04:29:07 UTC,,,,2025-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 6,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301501,-71.128062,2025-11-07,428530,2025-11-07 04:11:41 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 20,1155 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301152,-71.128169,2025-11-07,428531,2025-11-07 04:11:41 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 4,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301485,-71.128169,2025-11-07,428532,2025-11-07 04:11:43 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 9,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301342,-71.128813,2025-11-07,428533,2025-11-07 04:11:43 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 17,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301612,-71.127847,2025-11-07,428534,2025-11-07 04:11:43 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 12,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301358,-71.128191,2025-11-07,428535,2025-11-07 04:11:43 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 16,1155 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301152,-71.128384,2025-11-07,428536,2025-11-07 04:11:44 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 21,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301247,-71.128556,2025-11-07,428537,2025-11-07 04:11:44 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 18,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301247,-71.127955,2025-11-07,428538,2025-11-07 04:11:44 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 - 1,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301485,-71.128234,2025-11-07,428539,2025-11-07 04:11:47 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 11,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301358,-71.128277,2025-11-07,428540,2025-11-07 04:11:48 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 5,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301422,-71.128298,2025-11-07,428541,2025-11-07 04:11:48 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 3,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.30158,-71.128234,2025-11-07,428542,2025-11-07 04:11:48 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 14,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301739,-71.128212,2025-11-07,428543,2025-11-07 04:11:48 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 13,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.30139,-71.12832,2025-11-07,428544,2025-11-07 04:11:48 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 19,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301453,-71.127826,2025-11-07,428545,2025-11-07 04:11:48 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 8,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301485,-71.128405,2025-11-07,428546,2025-11-07 04:11:49 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 15,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301326,-71.128191,2025-11-07,428547,2025-11-07 04:11:49 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 10,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301406,-71.128062,2025-11-07,428548,2025-11-07 04:11:49 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 22,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301279,-71.127633,2025-11-07,428549,2025-11-07 04:11:49 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH FAULKNER BWFH P1 – 2,1153 Centre St,,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.301485,-71.128126,2025-11-07,428550,2025-11-07 04:12:35 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PHILLIPSACADEMY 18 OLD CAMPUS 1,18 Old Campus Road,In Island in front of building,Andover,MA,01810,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.645226,-71.136359,2025-11-07,428566,2025-11-07 04:29:36 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Belcher Apartments,10 Southwick Street,,Chicopee,MA,01020,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,42.15428462265309,-72.57570683217972,2025-11-08,428623,2025-11-08 00:40:55 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DC Station,5 Fulton Ave,,Northampton,MA,01060,,833-611-5965,E,,Public,24 hours daily,,,,,,,10,,VIALYNK,https://www.lynkwell.com,GPS,42.31207,-72.62469,2025-11-07,428654,2025-11-07 06:13:18 UTC,,,,2025-10-03,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Interstate Refrigerant,131 Morse St,,Foxborough,MA,02035,,313-262-6722,E,,Public,,,,,,,,6,,RED_E,https://www.redecharge.com,GPS,42.044739,-71.213116,2025-11-07,429552,2025-11-07 07:00:17 UTC,,,,2025-10-06,,,,,J1772COMBO,US,,,,Public,,public,,,RETAIL,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AP Services,79 Erdman Way,,Leominster,MA,01453,,313-262-6722,E,,Public,,,,,,,,6,,RED_E,https://www.redecharge.com,GPS,42.548414,-71.760727,2025-11-07,429553,2025-11-07 07:00:18 UTC,,,,2025-10-06,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AEG 4AR22,22 Amherst Road,,Pelham,MA,01002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.379082,-72.473073,2025-11-07,429641,2025-11-07 04:30:01 UTC,,,,2025-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AEG 1AR22,22 Amherst Road,,Pelham,MA,01002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.379084,-72.473107,2025-11-07,429642,2025-11-07 04:30:01 UTC,,,,2025-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AEG 2AR22,22 Amherst Road,,Pelham,MA,01002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.379068,-72.473047,2025-11-07,429643,2025-11-07 04:30:01 UTC,,,,2025-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AEG 3AR22,22 Amherst Road,,Pelham,MA,01002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.379085,-72.473066,2025-11-07,429645,2025-11-07 04:30:03 UTC,,,,2025-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AEG 1AR20,20 Amherst Road,,Pelham,MA,01002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.378397,-72.473579,2025-11-07,429646,2025-11-07 04:30:03 UTC,,,,2025-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AEG 2AR20,20 Amherst Road,,Pelham,MA,01002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.378392,-72.473637,2025-11-07,429647,2025-11-07 04:30:03 UTC,,,,2025-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AEG 3AR20,20 Amherst Road,,Pelham,MA,01002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.378381,-72.473637,2025-11-07,429648,2025-11-07 04:30:03 UTC,,,,2025-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Westminster St at Ross Playground,140 Westminster Street,,Boston,MA,02136,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://www.flo.com,GPS,42.2649923,-71.1143397,2025-11-07,429705,2025-11-07 05:42:17 UTC,,,,2025-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City of Boston - Almont Park,60 Almont Street,,Boston,MA,02126,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://www.flo.com,GPS,42.2763562,-71.0973669,2025-11-07,429706,2025-11-07 05:42:17 UTC,,,,2025-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Town of Wrentham,79 South Street,,Wrentham,MA,02093,,313-262-6722,E,,Public,,,,,,,,2,,RED_E,https://www.redecharge.com,GPS,42.064850145673,-71.32886187602,2025-11-07,429786,2025-11-07 07:00:19 UTC,,,,2025-10-10,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
BD,NERO: CACO - South District Maintenance Fuel Station,204 Maintenance Rd,,Wellfleet,MA,02667,,,E,,Private - Government only,,,B20,,,,,,,,,GPS,41.9063,-69.9795,,429926,2025-10-15 18:40:38 UTC,FG,16,Department of the Interior,2025-08-05,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,,
ELEC,Storage Place - East Longmeadow,275 Benton Drive,,East Longmeadow,MA,01028,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://www.flo.com,GPS,42.042024,-72.5306426,2025-11-07,429997,2025-11-07 05:42:18 UTC,,,,2025-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UMASS AMHERST LOT 22 L21,23 N University Dr,"North East Corner, under Solar Canopy",Amherst,MA,01002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.383732,-72.53247,2025-11-07,434037,2025-11-07 04:30:45 UTC,,,,2025-10-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UMASS AMHERST LOT 22 L22,23 N University Dr,Lot 22 under NE corner of Solar Canopy,Amherst,MA,01003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.383763,-72.532585,2025-11-07,434038,2025-11-07 04:30:46 UTC,,,,2025-10-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Berkshire South Regional Community Center,15 Crissey Rd,,Great Barrington,MA,01230,,,E,,Public,24 hours daily,,,,,,4,,,QUICKCHARGE,https://integraenergy.com,200-8,42.21303,-73.34111,,434064,2025-10-21 13:52:03 UTC,P,,,2025-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENDICOTT EC INN 2,295 Hale Street,Lot 31 behind Wylie Inn,Beverly,MA,01915,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.552975,-70.847018,2025-11-07,434088,2025-11-07 04:30:43 UTC,,,,2025-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LEXINGTON MA LEX DC #1,4 Grant Street,Rear side of public parking lot,Lexington,MA,02420,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.447722,-71.225574,2025-11-07,434723,2025-11-07 04:18:46 UTC,,,,2025-10-24,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LEXINGTON MA LEX DC #2,4 Grant St,,Lexington,MA,02420,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.447079,-71.225841,2025-11-07,434724,2025-11-07 04:18:53 UTC,,,,2025-10-24,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STONEGATE LLC STATION 1,45 East Central Street,Exterior Space 3 and 4,Natick,MA,01760,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.283696,-71.344471,2025-11-07,434749,2025-11-07 04:30:48 UTC,,,,2025-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STONEGATE LLC STATION 2,45 East Central Street,The Station is in the back of the building,Natick,MA,01760,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.28397,-71.343623,2025-11-07,434750,2025-11-07 04:30:48 UTC,,,,2025-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STONEGATE LLC STATION 3,45 East Central Street,Exterior Space 9 and 10,Natick,MA,01760,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.284017,-71.343412,2025-11-07,434751,2025-11-07 04:30:48 UTC,,,,2025-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STONEGATE LLC STATION 6,45 East Central Street,The station is in the garage,Natick,MA,01760,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.284164,-71.343289,2025-11-07,434752,2025-11-07 04:30:48 UTC,,,,2025-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STONEGATE LLC STATION 5,45 East Central Street,The station is in the garage,Natick,MA,01760,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.284311,-71.343594,2025-11-07,434753,2025-11-07 04:30:48 UTC,,,,2025-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STONEGATE LLC STATION 4,45 East Central Street,Garage Space 16 and 17,Natick,MA,01760,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.284194,-71.343687,2025-11-07,434754,2025-11-07 04:30:48 UTC,,,,2025-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Southern New England Ministry Network,307 Sturbridge Rd,,Charlton,MA,01507,,313-262-6722,E,,Public,,,,,,,4,,,RED_E,https://www.redecharge.com,GPS,42.128295,-72.044557,2025-11-07,434841,2025-11-07 07:00:19 UTC,,,,2025-10-14,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,400 WB DEV WB 1,400 West Broadway,,Boston,MA,02127,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.337407,-71.0481,2025-11-07,434973,2025-11-07 04:31:14 UTC,,,,2025-10-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
